CV_IMF1	CV_IMF2	CV_IMF3	CV_IMF4	CV_IMF5	FI_IMF1	FI_IMF2	FI_IMF3	FI_IMF4	FI_IMF5	SK_IMF1	SK_IMF2	SK_IMF3	SK_IMF4	SK_IMF5	KU_IMF1	KU_IMF2	KU_IMF3	KU_IMF4	KU_IMF5
207.5893937	451.2856338	67.1632681	27.53114462	78.84473141	5.408343568	2.008851173	0.727355683	0.319033687	0.044147371	-0.961653511	0.064852009	-0.03658156	0.796078617	0.139390513	14.96546751	3.751624144	4.652337275	8.206730703	2.194167105
276.8212207	1288.477115	1187.828568	5362.218114	312.6833365	4.980717569	2.432243028	0.770536452	0.318407225	0.041922084	5.00E-01	-0.01625676	0.396378775	-0.372946314	-0.182734312	22.16114113	4.706141246	4.809416491	3.942886591	2.730838988
46.27597942	141.6075463	141.9302114	39.07631518	11.65447462	4.848972917	2.242292844	0.824310952	0.267392257	0.067616052	-1.007875304	0.269270032	-0.240843222	0.282271645	0.348223742	15.98967219	4.42489648	4.055125895	2.51390794	3.335138483
9.119494522	868.9987142	513.4583142	18.64085532	4.430058067	5.049917674	2.267969847	0.879165124	0.276755736	0.063378224	-1.733662958	0.339813678	-0.234632162	0.093860919	0.207643445	22.75726106	8.840705662	3.432129412	3.265178967	2.229021649
3525.23841	202.225739	21.4510684	21.76334888	8.7188062	4.067453511	2.410382234	0.860097886	0.274448375	0.046656952	0.165438547	-0.255236582	0.138004553	0.121012634	-0.562985372	4.936119345	3.955886096	3.694531215	3.802754934	3.222084589
891.8833251	11.0935119	9434.17537	35.70157178	107.6925253	4.791391522	2.593616063	0.926076838	0.274462835	0.046864784	-0.603956921	-0.872406638	-0.327597014	-0.617012008	-0.140703965	7.360713149	9.793202658	4.50125019	7.374353598	3.381607639
276078.214	36.16134403	128.8938236	70982.38587	8.134541558	4.30874084	2.038375478	0.775055265	0.247600602	0.027747212	0.252190875	-0.067938151	-0.13482683	-0.127739812	-0.01112526	13.55986153	3.889807754	4.013804917	2.627192751	1.857505936
397.9169215	7.508707264	938.6894426	25.65759814	7.189367364	5.134301158	2.798456794	0.73504063	0.308336286	0.03927129	-0.080054156	-0.160153849	-0.004505106	-0.140267881	-0.073975656	10.70387577	5.892277365	4.070158455	2.715605945	2.265747816
4665.488936	1116.686878	41.39868019	9.598089506	621.9973551	3.965087776	2.059035129	0.746111091	0.20921979	0.029276418	-1.554173571	-0.283298306	0.049620071	-0.260773793	0.2992771	21.64057167	3.623589221	3.719444085	2.717446553	3.165642362
17.72794616	291111.7851	158.8453845	42.28414577	52.97729543	4.231902891	2.003675221	0.636835976	0.223070014	0.03540435	-2.263187424	0.131161259	0.413911059	-0.058080521	-0.067444695	23.86563673	6.30147468	5.23255951	2.773763183	1.929927516
92.54702686	88388.44592	22.74085788	302.3317129	1.732323626	3.900722149	1.800130866	0.45581075	0.17063328	0.019880938	0.136842285	-0.126241093	0.040604933	-0.099592277	-0.252693227	4.748675856	4.031532751	3.757885785	2.66081518	2.380272211
35.6401925	119.187772	125269.9251	186.5074084	4.776336559	4.841161539	2.09340169	0.642006929	0.232544949	0.031794518	-0.343975376	0.102301609	-0.032712404	0.055330017	-0.411433019	17.88229509	3.663272999	3.212084628	2.993511084	2.411329853
303.6760186	2102.794939	84.98446432	21.09401564	20.21501843	5.183419995	2.25509046	0.819165844	0.305007861	0.042414623	0.108285122	-0.114852581	-0.11971326	-0.432367128	0.209286762	5.98482973	3.579563244	3.15984381	3.710894495	3.92270246
